65 438.0
66 864.0
67 604.0
68 262.0
69 231.0
70 1059.0
71 260.0
72 426.0
73 446.0
74 634.0
75 243.0
76 167.0
77 632.0
78 626.0
79 639.0
80 978.0
81 1075.0
82 752.0
83 992.0
84 446.0
85 1031.0
86 120.0
87 334.0
88 151.0
89 697.0
90 131.0
91 579.0
92 687.0
93 806.0
94 580.0
95 674.0
96 577.0
97 823.0
98 377.0
99 461.0
100 863.0
;

param service_time :=
0 0.0
1 90.0
2 90.0
3 90.0
4 90.0
5 90.0
6 90.0
7 90.0
8 90.0
9 90.0
10 90.0
11 90.0
12 90.0
13 90.0
14 90.0
15 90.0
16 90.0
17 90.0
18 90.0
19 90.0
20 90.0
21 90.0
22 90.0
23 90.0
24 90.0
25 90.0
26 90.0
27 90.0
28 90.0
29 90.0
30 90.0
31 90.0
32 90.0
33 90.0
34 90.0
35 90.0
36 90.0
37 90.0
38 90.0
39 90.0
40 90.0
41 90.0
42 90.0
43 90.0
44 90.0
45 90.0
46 90.0
47 90.0
48 90.0
49 90.0
50 90.0
51 90.0
52 90.0
53 90.0
54 90.0
55 90.0
56 90.0
57 90.0
58 90.0
59 90.0
60 90.0
61 90.0
62 90.0
63 90.0
64 90.0
65 90.0
66 90.0
67 90.0
68 90.0
69 90.0
70 90.0
71 90.0
72 90.0
73 90.0
74 90.0
75 90.0
76 90.0
77 90.0
78 90.0
79 90.0
80 90.0
81 90.0
82 90.0
83 90.0
84 90.0
85 90.0
86 90.0
87 90.0
88 90.0
89 90.0
90 90.0
91 90.0
92 90.0
93 90.0
94 90.0
95 90.0
96 90.0
97 90.0
98 90.0
99 90.0
100 90.0
;

param cost :=
0 1 143.92359083902818
0 2 104.04326023342406
0 3 104.89041900955492
0 4 64.28063471995279
0 5 113.75851616472501
0 6 175.41379649275024
0 7 163.51758315239374
0 8 98.49365461794989
0 9 91.7877987534291
0 10 40.26164427839479
0 11 117.41379816699569
0 12 120.24142381059865
0 13 39.6232255123179
0 14 86.1278120005379
0 15 141.77799547179387
0 16 136.48809471891678
0 17 47.75981574503821
0 18 15.811388300841896
0 19 91.80958555619343
0 20 119.6703806294607
0 21 61.0
0 22 176.91806012954132
0 23 56.08029957123981
0 24 122.34786471369249
0 25 138.4088147481944
0 26 141.12760183606892
0 27 81.60882305241266
0 28 53.33854141237835
0 29 135.94851966829208
0 30 57.28001396647874
0 31 93.94147114027967
0 32 136.7040599250805
0 33 34.36568055487916
0 34 35.22782990761707
0 35 125.32358118087753
0 36 31.064449134018133
0 37 82.56512580987206
0 38 35.608987629529715
0 39 121.03718436910205
0 40 89.96110270555825
0 41 141.76741515595182
0 42 116.21101496846157
0 43 119.20570456148481
0 44 108.18964830333815
0 45 86.35392289873113
0 46 146.10954794263105
0 47 54.56189146281496
0 48 152.2694979304785
0 49 140.03213916812098
0 50 31.622776601683793
0 51 135.07405376311175
0 52 125.49501982150527
0 53 116.21101496846157
0 54 103.32473082471591
0 55 37.53664875824692
0 56 32.55764119219941
0 57 135.00370365289984
0 58 89.27485648266257
0 59 12.206555615733702
0 60 58.60034129593445
0 61 38.62641583165593
0 62 81.6333265278342
0 63 94.51454914456292
0 64 79.1012010022604
0 65 138.19551367537227
0 66 83.09632964216891
0 67 106.53168542738823
0 68 55.97320787662612
0 69 102.44998779892558
0 70 104.00480758118829
0 71 35.17101079013795
0 72 122.10241602851272
0 73 144.00347218036097
0 74 137.43725841270262
0 75 34.0
0 76 48.83646178829912
0 77 36.49657518178932
0 78 128.89142717807107
0 79 141.9929575718458
0 80 124.4869471069156
0 81 125.2078272313676
0 82 166.96406799069075
0 83 137.37903770226373
0 84 144.4714504668656
0 85 141.6756859873987
0 86 51.62363799656123
0 87 122.03687967167957
0 88 83.72574275573791
0 89 107.89810007595129
0 90 53.23532661682466
0 91 169.7115199389835
0 92 89.08984229416954
0 93 117.27318534089538
0 94 181.10770276274835
0 95 181.289823211343
0 96 82.46211251235322
0 97 143.4015341619468
0 98 81.32035415564789
0 99 57.271284253105414
0 100 90.0222194794152
1 0 143.92359083902818
1 2 144.55794685869054
1 3 212.46176126540982
1 4 203.00246303924493
1 5 117.64777940955791
1 6 72.99315036357864
1 7 78.0
1 8 70.60453243241541
1 9 91.48223871331527
1 10 171.1286066091815
1 11 144.22205101855957
1 12 53.85164807134504
1 13 157.20050890502867
1 14 158.4929020492716
1 15 193.35201059208046
1 16 280.40149785619906
1 17 179.44637081869334
1 18 141.4213562373095
1 19 155.92626462530293
1 20 141.98943622678414
1 21 144.08677940741129
1 22 76.11832893594026
1 23 154.8967397978408
1 24 147.05441169852742
1 25 241.40629652103112
1 26 61.5223536610881
1 27 158.67577004697347
1 28 192.3460423299632
1 29 236.7530358833863
1 30 132.24598292575845
1 31 93.30058949438637
1 32 103.12128781197411
1 33 129.71121771072848
1 34 109.73149046650191
1 35 64.4980619863884
1 36 152.7776161615307
1 37 111.61093136427094
1 38 110.06361796706484
1 39 119.36498649101419
1 40 105.19030373565806
1 41 242.98971171636055
1 42 152.7121475194426
1 43 223.32935319836486
1 44 59.80802621722272
1 45 111.64676439557037
1 46 8.602325267042627
1 47 198.40614909825754
1 48 150.65191668213185
1 49 58.42088667591412
1 50 153.7595525487766
1 51 278.9283062007153
1 52 46.61544808322666
1 53 116.84605256490268
1 54 241.59884105682295
1 55 109.20164833920778
1 56 129.0658746532173
1 57 154.3502510525979
1 58 65.11528238439882
1 59 137.7425134081704
1 60 202.47468977627796
1 61 105.30906893520614
1 62 154.6156525064652
1 63 90.13878188659973
1 64 74.27651041883968
1 65 191.2694434560837
1 66 71.42128534267638
1 67 248.94376875109768
1 68 129.40247292845683
1 69 73.38937252763509
1 70 209.6115454835444
1 71 109.16501271011697
1 72 224.43930137121706
1 73 160.86329600005092
1 74 187.0320828093405
1 75 134.6476884316994
1 76 161.19863522995473
1 77 108.67382389517726
1 78 246.0995733437992
1 79 282.630500831032
1 80 229.73245308401684
1 81 52.20153254455275
1 82 207.6174366473105
1 83 182.49657531033287
1 84 1.4142135623730951
1 85 9.055385138137417
1 86 132.27622613304328
1 87 223.21514285549716
1 88 66.60330322138685
1 89 241.60298011407062
1 90 148.55302083767936
1 91 307.37599125501004
1 92 193.33132182861627
1 93 65.0
1 94 77.52418977325722
1 95 80.89499366462674
1 96 115.73245007343446
1 97 284.00352110493276
1 98 205.0
1 99 145.00344823486094
1 100 195.41238445912276
2 0 104.04326023342406
2 1 144.55794685869054
2 3 83.6719785830358
2 4 115.43396380615195
2 5 32.55764119219941
2 6 126.11502686040232
2 7 108.4665847162157
2 8 74.32361670424818
2 9 53.665631459994955
2 10 143.17122615944868
2 11 204.86336910243372
2 12 92.41753080449618
2 13 143.34922392534952
2 14 29.0
2 15 239.841614404173
2 16 197.71696942852427
2 17 149.56603892595405
2 18 117.61377470347595
2 19 188.6001060445089
2 20 205.71825392998065
2 21 44.721359549995796
2 22 125.7179382586272
2 23 157.83535725559088
2 24 209.76653689280377
2 25 104.08650248711405
2 26 181.20706387997132
2 27 33.421549934136806
2 28 110.01818031580054
2 29 98.85848471426213
2 30 150.57224179774968
2 31 51.478150704935004
2 32 200.66140635408692
2 33 70.45565981523414
2 34 89.88882021697692
2 35 170.74249617479535
2 36 79.2464510246358
2 37 36.796738985948195
2 38 87.66413177577246
2 39 36.40054944640259
2 40 164.63899902513984
2 41 104.58011283222064
2 42 12.649110640673518
2 43 223.03587155433092
2 44 84.75848040166836
2 45 165.12419568312816
2 46 151.71354586852158
2 47 136.01470508735443
2 48 233.42022191746798
2 49 178.60011198204776
2 50 79.42921376924235
2 51 194.6175737183053
2 52 100.43903623591775
2 53 34.92849839314596
2 54 192.06509313251067
2 55 84.86459803710851
2 56 72.56031973468694
2 57 31.25699921617557
2 58 133.6899397860587
2 59 111.75866856758807
2 60 138.351002887583
2 61 98.08669634563088
2 62 179.7247896090019
2 63 54.62600113499065
2 64 129.3213052826177
2 65 236.40008460235373
2 66 131.89389675038038
2 67 159.02201105507376
2 68 148.00675660252813
2 69 71.16881339463234
2 70 80.11242100947892
2 71 101.95096860746347
2 72 226.00884938426637
2 73 40.049968789001575
2 74 234.68276459936294
2 75 70.06425622241343
2 76 152.47294842036735
2 77 105.47511554864494
2 78 117.74548823628021
2 79 221.94819215303377
2 80 228.1403077055872
2 81 95.70788891204319
2 82 263.73471519691907
2 83 233.37951923851415
2 84 145.8389522727039
2 85 148.77163708180402
2 86 145.60219778561037
2 87 226.0
2 88 126.66885963013956
2 89 201.52667317256046
2 90 153.57408635573907
2 91 253.1422524984717
2 92 193.12690128513947
2 93 164.14627622946554
2 94 130.04999038831184
2 95 127.81627439414747
2 96 33.24154027718932
2 97 223.3047245357787
2 98 183.09560344257315
2 99 48.83646178829912
2 100 194.06442229321684
3 0 104.89041900955492
3 1 212.46176126540982
3 2 83.6719785830358
3 4 64.76109943476871
3 5 115.52056094046635
3 6 208.24024587000469
3 7 191.01832372837953
3 8 144.08677940741129
3 9 124.4869471069156
3 10 128.16005617976296
3 11 222.25210910135362
3 12 166.5893153836704
3 13 138.05795884337854
3 14 57.723478758647246
3 15 242.40668307618913
3 16 128.3160161476345
3 17 130.24976007655445
3 18 120.28299963003916
3 19 194.82556300444764
3 20 224.5551157288562
3 21 68.59300255857006
3 22 208.13937638034758
3 23 156.97452022541748
3 24 227.16733920174352
3 25 33.60059523282288
3 26 232.43278598338918
3 27 55.731499172371095
3 28 68.15423684555495
3 29 31.11269837220809
3 30 162.1141573089778
3 31 123.79418403139947
3 32 237.77720664521232
3 33 91.0
3 34 118.59595271340417
3 35 218.40329667841556
3 36 75.45197147855052
3 37 103.4842983258813
3 38 116.86744627996283
3 39 120.01666550941998
3 40 192.7615106809448
3 41 36.87817782917155
3 42 85.98255637046388
3 43 201.3156725145859
3 44 156.1569723067145
3 45 190.06577808748213
3 46 218.01376103356412
3 47 97.71898484941399
3 48 257.0992026436488
3 49 230.53199344125753
3 50 74.63243262818116
3 51 124.61540835707277
3 52 174.4849563716024
3 53 118.10588469674151
3 54 145.27904184706065
3 55 115.69356075426151
3 56 92.70382947861431
3 57 103.71113729971339
3 58 179.075403112767
3 59 117.0341830406826
3 60 97.52948272189288
3 61 127.47548783981962
3 62 184.2878183711555
3 63 126.66885963013956
3 64 170.84788555905513
3 65 238.8053600738476
3 66 174.55371666051687
3 67 90.80198235721508
3 68 160.86329600005092
3 69 143.42245291445826
3 70 3.605551275463989
3 71 127.94139283281233
3 72 204.83407919582132
3 73 108.2081327812286
3 74 238.8242031285774
3 75 86.4060183089118
3 76 146.40013661195812
3 77 131.12589370524802
3 78 34.713109915419565
3 79 162.78820596099706
3 80 204.62893246068603
3 81 170.84788555905513
3 82 268.00186566514793
3 83 239.57671005337727
3 84 213.52751579129094
3 85 214.23818520515897
3 86 156.46405337968207
3 87 205.56507485465522
3 88 172.06975329789952
3 89 159.02201105507376
3 90 155.79473675320358
3 91 194.164878389476
3 92 178.4740877550576
3 93 210.58252539087852
3 94 212.55117030964567
3 95 210.6086417980041
3 96 99.60923651951158
3 97 163.95731151735808
3 98 157.30543537970962
3 99 68.24954212300622
3 100 178.4432682955566
4 0 64.28063471995279
4 1 203.00246303924493
4 2 115.43396380615195
4 3 64.76109943476871
4 5 139.51702405083043
4 6 221.05655384991417
4 7 206.22802913280242
4 8 145.82523787054146
4 9 131.7459676802292
4 10 70.2922470831599
4 11 172.53985046939155
4 12 169.49926253526885
4 13 84.05950273467003
4 14 87.23531395025755
4 15 184.5670609832643
4 16 84.29116205154607
4 17 70.03570517957252
4 18 75.43208866258443
4 19 141.01418368376991
4 20 175.5135322418189
4 21 75.66372975210778
4 22 221.8828519737386
4 23 102.90286682109493
4 24 177.15812146215595
4 25 93.02150289046077
4 26 205.35091916034852
4 27 82.365041127896
4 28 11.0
4 29 92.70382947861431
4 30 114.63420083029322
4 31 132.6386067478093
4 32 199.44924166313595
4 33 74.46475676452586
4 34 94.04786015641186
4 35 189.59430371189953
4 36 51.07837115648854
4 37 114.33722053644648
4 38 93.38094023943002
4 39 146.102703602637
4 40 152.2005256232711
4 41 97.04638066409278
4 42 123.89108119634763
4 43 137.38267721950973
4 44 157.41982086128797
4 45 147.6787053031005
4 46 206.32013958894075
4 47 33.54101966249684
4 48 209.02152999152983
4 49 204.1984329028996
4 50 50.15974481593781
4 51 81.68843247363729
4 52 176.22996340009834
4 53 142.3411395205195
4 54 82.21921916437786
4 55 93.94147114027967
4 56 74.67261881037788
4 57 144.4506836259351
4 58 153.00326793895613
4 59 75.13321502504735
4 60 32.89376840679705
4 61 100.31948963187563
4 62 130.43005788544295
4 63 134.52509059651288
4 64 143.01398533010678
4 65 181.02486017119307
4 66 147.0136048126159
4 67 47.50789408087881
4 68 114.38968484964018
4 69 147.85127662620977
4 70 66.09841147864296
4 71 98.04590761474952
4 72 140.9432509913121
4 73 151.7003625572464
4 74 181.76083186429358
4 75 69.85699678629192
4 76 90.80198235721508
4 77 100.0
4 78 74.41102068914255
4 79 106.92988356862641
4 80 140.38874598770374
4 81 174.42763542512407
4 82 210.06903627141244
4 83 183.3712082089225
4 84 203.73512215619573
4 85 202.0
4 86 109.38464243210744
4 87 141.79210133149166
4 88 147.08500943332058
4 89 95.04735661763561
4 90 103.58571330062848
4 91 138.3979768638256
4 92 116.8289347721702
4 93 181.54062906137568
4 94 226.3183598385248
4 95 225.53491969094276
4 96 111.94641575325224
4 97 108.25894882179486
4 98 93.47192091746055
4 99 72.13875518748573
4 100 116.49892703368559
5 0 113.75851616472501
5 1 117.64777940955791
5 2 32.55764119219941
5 3 115.52056094046635
5 4 139.51702405083043
5 6 93.55746896961247
5 7 75.92759709091287
5 8 50.91168824543142
5 9 34.0
5 10 154.0194792875239
5 11 199.04019694524018
5 12 63.97655820689325
5 13 150.6154042586614
5 14 58.59180830116101
5 15 238.72997298202839
5 16 223.46364357541475
5 17 161.40012391568973
5 18 124.61540835707277
5 19 188.1754500459611
5 20 199.24858845171275
5 21 64.03124237432849
5 22 93.17188417113823
5 23 162.19741058352318
5 24 203.73021376320204
5 25 136.6235704408284
5 26 161.24515496597098
5 27 61.91122676865643
5 28 132.43866504914644
5 29 131.38112497615478
5 30 150.47923444781344
5 31 30.886890422961002
5 32 186.45374761586316
5 33 79.6994353806851
5 34 90.0
5 35 152.8953890737062
5 36 95.77055915050303
5 37 31.400636936215164
5 38 88.0056816347672
5 39 7.280109889280518
5 40 156.26259949200897
5 41 137.05838172107534
5 42 36.49657518178932
5 43 231.81242417092315
5 44 58.82176467941097
5 45 158.14550262337528
5 46 125.39936203984452
5 47 155.04837954651444
5 48 223.8861317723811
5 49 158.39823231336896
5 50 96.25487000666512
5 51 220.61731573020282
5 52 71.69379331573968
5 53 2.8284271247461903
5 54 210.70595625183452
5 55 85.00588214941364
5 56 81.32035415564789
5 57 37.53664875824692
5 58 119.20151005754919
5 59 118.53269591129698
5 60 157.95252451290546
5 61 96.25487000666512
5 62 180.46883387443938
5 63 33.28663395418648
5 64 117.2006825918689
5 65 235.46761985462035
5 66 118.96217886370441
5 67 185.31055015837603
5 68 147.57371039585607
5 69 46.09772228646444
5 70 112.00892821556681
5 71 101.1236866416568
5 72 234.47814397081873
5 73 45.34313619501854
5 74 233.1179958733345
5 75 81.34494452638098
5 76 159.26079241294764
5 77 104.23531071570709
5 78 149.89329538041386
5 79 243.81345327934633
5 80 237.39418695494632
5 81 66.48308055437865
5 82 261.2278698760911
5 83 231.03679360655957
5 84 119.0
5 85 122.96747537458837
5 86 146.21901381147393
5 87 234.19649869287116
5 88 112.76967677527502
5 89 218.4055860091495
5 90 157.05094714773293
5 91 274.3446737226732
5 92 200.5642041840966
5 93 147.20054347725758
5 94 97.51410154434076
5 95 95.33624704172071
5 96 31.32091952673165
5 97 245.20399670478457
5 98 195.05896544378575
5 99 67.80117993073571
5 100 201.8142710513803
6 0 175.41379649275024
6 1 72.99315036357864
6 2 126.11502686040232
6 3 208.24024587000469
6 4 221.05655384991417
6 5 93.55746896961247
6 7 18.0
6 8 77.10382610480494
6 9 89.35882720806042
6 10 211.463944917331
6 11 211.09239683134018
6 12 55.60575509783138
6 13 201.37527157027003
6 14 150.57224179774968
6 15 259.12352266824405
6 16 304.6850833237492
6 17 219.89315587348324
6 18 179.28747864811976
6 19 216.00231480241132
6 20 209.45882650296693
6 21 148.03040228277433
6 22 3.1622776601683795
6 23 205.03902067655318
6 24 214.55302374937528
6 25 230.15864094141676
6 26 134.4953530795767
6 27 153.05554547287727
6 28 211.9363111880548
6 29 224.89997776789573
6 30 185.17289218457435
6 31 88.68483523128404
6 32 175.13994404475525
6 33 148.67750334196495
6 34 141.1134295522577
6 35 136.0588108135596
6 36 171.011695506477
6 37 108.2266141020775
6 38 140.2640367307315
6 39 90.55385138137417
6 40 168.5734261382855
6 41 230.52114870440846
6 42 128.47178678604885
6 43 277.308492477241
6 44 67.35725647619564
6 45 173.92239648762893
6 46 80.8084154033477
6 47 227.37853900489378
6 48 222.00900882621858
6 49 131.38112497615478
6 50 171.81967291320282
6 51 302.3789013803708
6 52 51.97114584074513
6 53 91.2414379544733
6 54 278.72925931807015
6 55 138.03260484392808
6 56 149.164338901763
6 57 120.26637102698326
6 58 124.1933975700802
6 59 174.0028735394907
6 60 231.0411218809327
6 61 141.40014144264495
6 62 212.24985276791125
6 63 86.6083136886985
6 64 129.9730741346068
6 65 256.6398254363496
6 66 128.73616430514
6 67 268.5162937328013
6 68 182.03571078225283
6 69 73.87827826905551
6 70 204.80478510034868
6 71 146.60491124106312
6 72 279.06450867138227
6 73 123.17873193047572
6 74 252.83393759541065
6 75 152.6106156202772
6 76 207.77150911518163
6 77 147.87156589419075
6 78 242.86004199950224
6 79 316.89745975630666
6 80 283.59301824974466
6 81 50.80354318352215
6 82 275.9148419349709
6 83 248.8714527622644
6 84 74.14849964766651
6 85 82.03657720797473
6 86 183.3712082089225
6 87 278.16721589720095
6 88 122.06555615733703
6 89 282.4535360019414
6 90 198.72594194015034
6 91 345.1144737619679
6 92 245.65219315121126
6 93 135.05924625881784
6 94 5.830951894845301
6 95 8.0
6 96 111.40017953306898
6 97 318.3111685128249
6 98 250.52145616693193
6 99 150.7647173578752
6 100 247.48737341529164
7 0 163.51758315239374
7 1 78.0
7 2 108.4665847162157
7 3 191.01832372837953
7 4 206.22802913280242
7 5 75.92759709091287
7 6 18.0
7 8 65.21502894272147
7 9 74.65252842335616
7 10 200.81085628023203
7 11 208.7773934122179
7 12 46.8187996428785
7 13 191.7602670002313
7 14 133.46160496562297
7 15 255.8378392654222
7 16 290.2223285689783
7 17 209.15305400591214
7 18 168.6297719858507
7 19 210.77238908357992
7 20 207.4728897952694
7 21 132.23085872821065
7 22 17.26267650163207
7 23 196.88829320200833
7 24 212.52999788265186
7 25 212.42645786248002
7 26 138.32208789632983
7 27 136.12494260788506
7 28 197.4259354796122
7 29 207.15211801958483
7 30 178.13758727455584
7 31 73.60027173862879
7 32 176.7766952966369
7 33 135.10366390294527
7 34 130.09611831257686
7 35 137.7679207943562
7 36 156.84705926475002
7 37 92.43916918709297
7 38 129.0348790056394
7 39 72.69112738154499
7 40 165.33904560024533
7 41 212.73457640919588
7 42 110.54863183232979
7 43 269.47356085523495
7 44 57.245087125446844
7 45 170.1558109498468
7 46 86.4060183089118
7 47 214.2545215392198
7 48 222.5758297749331
7 49 135.1628647225265
7 50 157.61345120261785
7 51 287.80027797067885
7 52 45.70557952810576
7 53 73.54590403278758
7 54 266.7170785682837
7 55 126.60568707605516
7 56 135.77186748365804
7 57 102.3132444994293
7 58 120.81390648431164
7 59 163.11039206623224
7 60 217.8072542409917
7 61 131.36970731489052
7 62 206.22802913280242
7 63 71.84010022264724
7 64 125.31959144523253
7 65 253.17977802344325
7 66 124.61540835707277
7 67 253.5527558517162
7 68 174.9771413642365
7 69 61.07372593840988
7 70 187.55532517100121
7 71 136.69308687713507
7 72 271.41296947640507
7 73 105.38026380684383
7 74 249.6096953245206
7 75 138.77319625922004
7 76 198.64792976520042
7 77 138.31124321616085
7 78 225.5681715136247
7 79 304.08551428833306
7 80 275.6755339162328
7 81 42.720018726587654
7 82 273.8850123683295
7 83 245.96137908216403
7 84 79.30952023559341
7 85 86.7294644281861
7 86 175.85505395068975
7 87 270.6233544984616
7 88 117.71151175649729
7 89 271.20471972294285
7 90 190.68298298484845
7 91 332.84831380074615
7 92 237.60681808399355
7 93 135.72398461583714
7 94 21.587033144922902
7 95 19.697715603592208
7 96 95.38343671728336
7 97 305.4995908344232
7 98 240.62626623043462
7 99 135.15176654413364
7 100 239.35329536064467
8 0 98.49365461794989
8 1 70.60453243241541
8 2 74.32361670424818
8 3 144.08677940741129
8 4 145.82523787054146
8 5 50.91168824543142
8 6 77.10382610480494
8 7 65.21502894272147
8 9 20.8806130178211
8 10 135.6244815658294
8 11 156.28499608087785
8 12 23.769728648009426
8 13 127.01574705523721
8 14 88.45903006477066
8 15 200.0
8 16 228.56071403458645
8 17 143.95138068111746
8 18 103.46496991735899
8 19 151.74320413119
8 20 155.8589105569521
8 21 77.27871634544663
8 22 78.49203781276162
8 23 133.46160496562297
8 24 160.65490966665163
8 25 171.6566340110396
8 26 110.34491379306978
8 27 89.08984229416954
8 28 136.19104228986575
8 29 166.86821147240718
8 30 116.49892703368559
8 31 22.847319317591726
8 32 137.3062270984095
8 33 72.11102550927978
8 34 64.89992295835181
8 35 102.41581909060729
8 36 95.01578816175763
8 37 41.30375285612676
8 38 63.8200595424354
8 39 54.817880294662984
8 40 112.29425630903836
8 41 173.04623659588788
8 42 83.35466393669883
8 43 205.9927183179056
8 44 12.165525060596439
8 45 115.52488909321661
8 46 77.4919350642375
8 47 150.33296378372907
8 48 177.41758650145144
8 49 107.48953437428223
8 50 95.88013350011565
8 51 226.4155471693585
8 52 31.04834939252005
8 53 50.99019513592785
8 54 201.80436070610565
8 55 61.40032573203501
8 56 72.42237223399962
8 57 88.41379982785493
8 58 71.16881339463234
8 59 97.9081201943945
8 60 154.02921800749363
8 61 66.64082832618455
8 62 145.82523787054146
8 63 19.697715603592208
8 64 71.386273190299
8 65 197.0101520226813
8 66 72.27724399837061
8 67 193.29769786523585
8 68 113.35784048754634
8 69 6.082762530298219
8 70 141.0319112825179
8 71 72.01388754955533
8 72 208.12496246245908
8 73 96.20810776644555
8 74 194.0103090044444
8 75 76.32168761236873
8 76 134.23859355639868
8 77 73.92563831310488
8 78 178.4040358287895
8 79 239.7936613007108
8 80 212.08488866489287
8 81 28.635642126552707
8 82 220.5810508633958
8 83 191.12822920751398
8 84 71.84010022264724
8 85 74.46475676452586
8 86 113.50770898930169
8 87 207.46083967823904
8 88 65.52098900352466
8 89 206.0218435020908
8 90 127.4401820463232
8 91 268.1063221932672
8 92 174.04022523543227
8 93 97.09788875150684
8 94 82.73451516749222
8 95 82.80700453464067
8 96 45.39823785126467
8 97 241.2073796549351
8 98 175.6359872008012
8 99 79.07591289387686
8 100 175.6843760839307
9 0 91.7877987534291
9 1 91.48223871331527
9 2 53.665631459994955
9 3 124.4869471069156
9 4 131.7459676802292
9 5 34.0
9 6 89.35882720806042
9 7 74.65252842335616
9 8 20.8806130178211
9 10 131.0953851209111
9 11 165.89454481688057
9 12 42.1070065428546
9 13 124.91997438360288
9 14 68.06614430096654
9 15 206.9685966517626
9 16 215.60148422494683
9 17 139.0898989862312
9 18 99.72462083156798
9 19 157.07959765672945
9 20 165.93974810153233
9 21 59.464274989274024
9 22 90.13878188659973
9 23 134.16407864998737
9 24 170.51099671282202
9 25 151.2679741386127
9 26 128.8875478857442
9 27 69.02897942168927
9 28 122.80065146407001
9 29 146.4137971640651
9 30 120.06664815842908
9 31 3.1622776601683795
9 32 152.55490814785344
9 33 60.959002616512684
9 34 62.0966987850401
9 35 119.6703806294607
9 36 82.21921916437786
9 37 21.02379604162864
9 38 60.440052945046304
9 39 39.56008088970496
9 40 122.71104269787622
9 41 152.55490814785344
9 42 63.245553203367585
9 43 205.6817930688081
9 44 32.2490309931942
9 45 124.90796611905904
9 46 98.35141076771599
9 47 140.18559127100045
9 48 190.0026315607234
9 49 126.15070352558483
9 50 82.97590011563598
9 51 213.21350801485352
9 52 50.039984012787215
9 53 34.92849839314596
9 54 193.80660463462024
9 55 57.56735185849702
9 56 61.84658438426491
9 57 70.43436661176133
9 58 85.23496934944014
9 59 93.77632963600144
9 60 143.62799170078233
9 61 66.61080993352356
9 62 150.02999700059985
9 63 2.8284271247461903
9 64 83.2586331859946
9 65 203.79646709401024
9 66 84.970583144992
9 67 179.17589123540031
9 68 117.03845521878696
9 69 19.0
9 70 121.33424908079334
9 71 71.84705978674423
9 72 208.09613163151303
9 73 78.81624198095213
9 74 201.20636172845033
9 75 64.35060217278468
9 76 132.9661611087573
9 77 74.54528824815154
9 78 159.02201105507376
9 79 230.1238796822268
9 80 211.54668515483763
9 81 46.389654018972806
9 82 228.84929538890873
